,event_id,attendee_id,order_id,purchase_quad,purchase_type
2258,1,14511,1651,2,0
2259,1,14511,1651,2,2
2260,1,14511,1651,2,0
2261,1,14511,1651,3,0
2262,1,26342,3912,2,1
2263,1,26342,3912,3,0
2264,1,26342,3912,4,0
2265,1,26342,3912,2,1
2266,1,26342,3912,2,1
2267,1,26342,3912,2,1
2268,1,26342,3912,2,0
2269,1,26342,3912,1,1
2270,1,26342,3912,3,0
2271,1,384813,4384,1,1
2272,1,384813,4384,3,1
2273,1,384813,4384,2,1
2274,1,384813,4384,3,1
2275,1,384813,4384,3,1
2276,1,384813,4384,2,1
2277,1,48967,5990,2,1
2278,1,48967,5990,3,0
2279,1,48967,5990,2,0
2280,1,28264,896,2,0
2281,1,28264,896,3,0
2282,1,28264,896,3,1
2283,1,28264,896,2,0
2284,1,28264,896,2,1
2285,1,28264,896,3,1
2286,1,250734,7254,3,1
2287,1,250734,7254,2,0
2288,1,250734,7254,2,2
2289,1,304760,3082,3,0
2290,1,304760,3082,2,0
2291,1,304760,3082,2,1
2292,1,304760,3082,2,2
2293,1,304760,3082,3,0
2294,1,304760,3082,2,0
2295,1,312080,373,1,0
2296,1,312080,373,4,0
2297,1,312080,373,1,2
2298,1,245268,5947,3,0
2299,1,245268,5947,3,1
2300,1,245268,5947,4,0
2301,1,104098,2580,1,1
2302,1,104098,2580,2,1
2303,1,104098,2580,3,0
2304,1,96651,3519,2,1
2305,1,96651,3519,1,1
2306,1,96651,3519,2,0
2307,1,8047,996,2,0
2308,1,8047,996,3,2
2309,1,8047,996,3,1
2310,1,8047,996,3,0
2311,1,8047,996,2,0
2312,1,8047,996,3,0
2313,1,8047,996,3,1
2314,1,8047,996,1,0
2315,1,8047,996,2,0
2316,1,99042,6585,3,0
2317,1,99042,6585,1,1
2318,1,99042,6585,3,0
2319,1,196759,6920,2,2
2320,1,196759,6920,3,0
2321,1,196759,6920,4,0
2322,1,364880,3058,3,0
2323,1,364880,3058,1,0
2324,1,364880,3058,1,2
2325,1,364880,3058,1,1
2326,1,364880,3058,3,0
2327,1,364880,3058,3,0
2328,1,364880,3058,2,1
2329,1,364880,3058,3,0
2330,1,364880,3058,2,0
2331,1,385215,1080,4,2
2332,1,385215,1080,2,0
2333,1,385215,1080,2,1
2334,1,385215,1080,2,0
2335,1,385215,1080,2,0
2336,1,385215,1080,3,1
2337,1,75851,821,3,0
2338,1,75851,821,2,0
2339,1,75851,821,2,0
2340,1,36823,20,3,1
2341,1,36823,20,3,1
2342,1,36823,20,3,1
2343,1,36823,20,2,0
2344,1,36823,20,3,1
2345,1,36823,20,3,0
2346,1,36823,20,3,0
2347,1,36823,20,3,0
2348,1,36823,20,2,0
2349,1,186339,4529,3,0
2350,1,186339,4529,3,1
2351,1,186339,4529,2,0
2352,1,285212,5400,4,0
2353,1,285212,5400,3,1
2354,1,285212,5400,1,1
2355,1,337163,3103,3,0
2356,1,337163,3103,2,1
2357,1,337163,3103,2,1
2358,1,337163,3103,4,2
2359,1,337163,3103,2,1
2360,1,337163,3103,3,0
2361,1,16162,4183,4,0
2362,1,16162,4183,3,0
2363,1,16162,4183,3,1
2364,1,16162,4183,3,0
2365,1,16162,4183,2,1
2366,1,16162,4183,4,2
2367,1,16162,4183,2,0
2368,1,16162,4183,4,0
2369,1,16162,4183,4,0
2370,1,16162,4183,3,0
2371,1,16162,4183,4,0
2372,1,16162,4183,3,0
2373,1,16162,4183,2,0
2374,1,16162,4183,3,0
2375,1,16162,4183,3,1
2376,1,45231,1331,3,0
2377,1,45231,1331,3,0
2378,1,45231,1331,2,2
2379,1,387132,3634,4,1
2380,1,387132,3634,2,0
2381,1,387132,3634,2,0
2382,1,387132,3634,2,1
2383,1,387132,3634,3,1
2384,1,387132,3634,3,0
2385,1,20917,4711,3,0
2386,1,20917,4711,2,1
2387,1,20917,4711,3,1
2388,1,20917,4711,2,0
2389,1,20917,4711,3,0
2390,1,20917,4711,3,1
2391,1,20917,4711,3,0
2392,1,20917,4711,3,0
2393,1,20917,4711,2,1
2394,1,101319,6281,4,1
2395,1,101319,6281,1,0
2396,1,101319,6281,1,0
2397,1,273337,3387,3,1
2398,1,273337,3387,1,0
2399,1,273337,3387,3,1
2400,1,98873,7679,1,0
2401,1,98873,7679,2,0
2402,1,98873,7679,3,0
2403,1,28987,3055,3,0
2404,1,28987,3055,1,0
2405,1,28987,3055,4,1
2406,1,28987,3055,2,0
2407,1,28987,3055,1,1
2408,1,28987,3055,2,1
2409,1,28987,3055,3,0
2410,1,28987,3055,4,0
2411,1,28987,3055,2,0
2412,1,79356,2137,4,1
2413,1,79356,2137,4,0
2414,1,79356,2137,4,0
2415,1,296971,5896,2,1
2416,1,296971,5896,1,1
2417,1,296971,5896,2,2
2418,1,304654,7482,3,1
2419,1,304654,7482,2,0
2420,1,304654,7482,4,1
2421,1,304654,7482,2,1
2422,1,304654,7482,2,0
2423,1,304654,7482,3,0
2424,1,31849,4631,3,1
2425,1,31849,4631,3,0
2426,1,31849,4631,3,2
2427,1,31849,4631,3,1
2428,1,31849,4631,2,0
2429,1,31849,4631,3,0
2430,1,31849,4631,3,0
2431,1,31849,4631,2,2
2432,1,31849,4631,2,1
2433,1,182901,5483,3,1
2434,1,182901,5483,1,0
2435,1,182901,5483,3,2
2436,1,82638,3527,3,0
2437,1,82638,3527,4,1
2438,1,82638,3527,2,1
2439,1,309414,984,4,0
2440,1,309414,984,3,0
2441,1,309414,984,1,0
2442,1,309414,984,2,1
2443,1,309414,984,1,0
2444,1,309414,984,2,0
2445,1,309414,984,3,0
2446,1,309414,984,3,0
2447,1,309414,984,4,0
2448,1,294534,7429,4,0
2449,1,294534,7429,2,0
2450,1,294534,7429,3,0
2451,1,36053,4002,3,1
2452,1,36053,4002,3,0
2453,1,36053,4002,2,0
2454,1,36053,4002,2,1
2455,1,36053,4002,2,0
2456,1,36053,4002,4,0
2457,1,36053,4002,4,0
2458,1,36053,4002,3,2
2459,1,36053,4002,3,0
2460,1,388984,6968,4,0
2461,1,388984,6968,2,0
2462,1,388984,6968,3,2
2463,1,388984,6968,1,0
2464,1,388984,6968,2,1
2465,1,388984,6968,3,0
2466,1,274372,2182,3,1
2467,1,274372,2182,2,0
2468,1,274372,2182,4,0
2469,1,133579,7779,4,1
2470,1,133579,7779,3,0
2471,1,133579,7779,2,1
2472,1,38481,6925,4,0
2473,1,38481,6925,2,0
2474,1,38481,6925,3,0
2475,1,38481,6925,3,1
2476,1,38481,6925,2,0
2477,1,38481,6925,2,0
2478,1,38481,6925,1,0
2479,1,38481,6925,4,0
2480,1,38481,6925,3,0
2481,1,38481,6925,2,2
2482,1,38481,6925,2,1
2483,1,38481,6925,3,0
2484,1,38481,6925,4,0
2485,1,38481,6925,3,0
2486,1,38481,6925,3,0
2487,1,38481,6925,2,0
2488,1,38481,6925,3,1
2489,1,38481,6925,2,1
2490,1,101698,7522,2,2
2491,1,101698,7522,3,0
2492,1,101698,7522,3,0
2493,1,17171,1332,2,0
2494,1,17171,1332,4,0
2495,1,17171,1332,3,1
2496,1,17171,1332,3,1
2497,1,17171,1332,3,0
2498,1,17171,1332,3,0
2499,1,17171,1332,3,0
2500,1,17171,1332,3,2
2501,1,17171,1332,2,0
2502,1,88403,3611,2,2
2503,1,88403,3611,2,0
2504,1,88403,3611,2,1
2505,1,293972,3342,2,0
2506,1,293972,3342,4,2
2507,1,293972,3342,2,0
2508,1,40004,3229,3,2
2509,1,40004,3229,2,0
2510,1,40004,3229,2,0
2511,1,40004,3229,2,0
2512,1,40004,3229,2,1
2513,1,40004,3229,2,0
2514,1,40004,3229,2,0
2515,1,40004,3229,3,0
2516,1,40004,3229,2,0
2517,1,40004,3229,4,0
2518,1,40004,3229,1,2
2519,1,40004,3229,2,0
2520,1,79874,5708,2,0
2521,1,79874,5708,4,0
2522,1,79874,5708,4,0
2523,1,209309,2584,2,1
2524,1,209309,2584,2,1
2525,1,209309,2584,1,0
2526,1,9561,1367,1,1
2527,1,9561,1367,2,0
2528,1,9561,1367,2,1
2529,1,9561,1367,2,0
2530,1,9561,1367,3,1
2531,1,9561,1367,2,1
2532,1,409058,5101,3,0
2533,1,409058,5101,2,0
2534,1,409058,5101,2,0
2535,1,272496,6024,3,0
2536,1,272496,6024,2,0
2537,1,272496,6024,2,1
2538,1,113092,2345,3,1
2539,1,113092,2345,3,0
2540,1,113092,2345,3,0
2541,1,372167,2126,2,0
2542,1,372167,2126,3,1
2543,1,372167,2126,3,0
2544,1,211223,2993,2,0
2545,1,211223,2993,3,0
2546,1,211223,2993,4,2
2547,1,41942,4644,3,1
2548,1,41942,4644,3,0
2549,1,41942,4644,2,2
2550,1,41942,4644,3,2
2551,1,41942,4644,3,1
2552,1,41942,4644,2,0
2553,1,412137,6498,2,0
2554,1,412137,6498,2,2
2555,1,412137,6498,3,2
2556,1,371756,7979,1,1
2557,1,371756,7979,2,1
2558,1,371756,7979,3,0
2559,1,167059,6955,2,0
2560,1,167059,6955,3,1
2561,1,167059,6955,3,0
2562,1,407815,3224,1,0
2563,1,407815,3224,3,1
2564,1,407815,3224,2,0
2565,1,19686,6644,4,0
2566,1,19686,6644,1,1
2567,1,19686,6644,3,1
2568,1,19686,6644,1,0
2569,1,19686,6644,2,2
2570,1,19686,6644,3,0
2571,1,19686,6644,3,0
2572,1,19686,6644,2,1
2573,1,19686,6644,3,0
2574,1,188756,2908,2,1
2575,1,188756,2908,2,2
2576,1,188756,2908,4,0
2577,1,49310,7495,2,0
2578,1,49310,7495,2,1
2579,1,49310,7495,1,0
2580,1,49310,7495,2,1
2581,1,49310,7495,3,0
2582,1,49310,7495,2,1
2583,1,49310,7495,3,1
2584,1,49310,7495,2,0
2585,1,49310,7495,3,0
2586,1,49310,7495,2,0
2587,1,49310,7495,3,0
2588,1,49310,7495,2,2
2589,1,19469,7413,3,2
2590,1,19469,7413,2,1
2591,1,19469,7413,1,1
2592,1,19469,7413,2,0
2593,1,19469,7413,3,0
2594,1,19469,7413,4,0
2595,1,334149,3944,4,0
2596,1,334149,3944,3,0
2597,1,334149,3944,2,0
2598,1,334149,3944,2,2
2599,1,334149,3944,1,0
2600,1,334149,3944,2,1
2601,1,77244,520,2,2
2602,1,77244,520,3,1
2603,1,77244,520,1,0
2604,1,344497,1543,3,2
2605,1,344497,1543,2,0
2606,1,344497,1543,2,0
2607,1,18866,6818,3,0
2608,1,18866,6818,4,0
2609,1,18866,6818,2,0
2610,1,18866,6818,2,0
2611,1,18866,6818,3,0
2612,1,18866,6818,3,0
2613,1,93348,5541,2,0
2614,1,93348,5541,2,2
2615,1,93348,5541,3,0
2616,1,138998,3959,3,0
2617,1,138998,3959,2,0
2618,1,138998,3959,2,0
2619,1,12022,1676,3,1
2620,1,12022,1676,3,0
2621,1,12022,1676,2,1
2622,1,12022,1676,4,1
2623,1,12022,1676,4,0
2624,1,12022,1676,2,0
2625,1,12022,1676,3,0
2626,1,12022,1676,3,0
2627,1,12022,1676,3,1
2628,1,36990,1917,2,1
2629,1,36990,1917,3,2
2630,1,36990,1917,2,0
2631,1,36990,1917,4,0
2632,1,36990,1917,3,0
2633,1,36990,1917,3,0
2634,1,86131,6843,3,0
2635,1,86131,6843,2,1
2636,1,86131,6843,1,0
2637,1,313588,1403,2,0
2638,1,313588,1403,3,0
2639,1,313588,1403,2,0
2640,1,217734,3203,3,2
2641,1,217734,3203,2,2
2642,1,217734,3203,3,1
2643,1,320254,1042,2,0
2644,1,320254,1042,1,0
2645,1,320254,1042,3,0
2646,1,161745,5112,2,1
2647,1,161745,5112,1,1
2648,1,161745,5112,3,2
2649,1,16261,3408,1,1
2650,1,16261,3408,3,1
2651,1,16261,3408,3,0
2652,1,16261,3408,3,2
2653,1,16261,3408,3,0
2654,1,16261,3408,3,2
2655,1,61501,7025,2,1
2656,1,61501,7025,3,0
2657,1,61501,7025,3,1
2658,1,179830,5023,3,1
2659,1,179830,5023,3,1
2660,1,179830,5023,2,1
2661,1,39461,2152,2,0
2662,1,39461,2152,1,0
2663,1,39461,2152,4,2
2664,1,1890,2198,1,1
2665,1,1890,2198,1,0
2666,1,1890,2198,3,0
2667,1,1890,2198,3,0
2668,1,1890,2198,3,0
2669,1,1890,2198,2,0
2670,1,1890,2198,2,1
2671,1,1890,2198,2,1
2672,1,1890,2198,2,2
2673,1,35363,4468,2,0
2674,1,35363,4468,3,0
2675,1,35363,4468,3,0
2676,1,35363,4468,3,1
2677,1,35363,4468,2,0
2678,1,35363,4468,4,2
2679,1,35363,4468,3,1
2680,1,35363,4468,3,0
2681,1,35363,4468,1,0
2682,1,35363,4468,2,0
2683,1,35363,4468,1,0
2684,1,35363,4468,2,1
2685,1,68284,1342,3,0
2686,1,68284,1342,2,1
2687,1,68284,1342,2,1
2688,1,328124,5421,1,0
2689,1,328124,5421,3,0
2690,1,328124,5421,4,1
2691,1,328124,5421,3,1
2692,1,328124,5421,2,1
2693,1,328124,5421,3,2
2694,1,16387,4088,3,2
2695,1,16387,4088,1,1
2696,1,16387,4088,3,0
2697,1,16387,4088,3,1
2698,1,16387,4088,2,2
2699,1,16387,4088,3,2
2700,1,16387,4088,3,0
2701,1,16387,4088,2,0
2702,1,16387,4088,2,0
2703,1,16387,4088,2,0
2704,1,16387,4088,3,1
2705,1,16387,4088,2,1
2706,1,16387,4088,1,0
2707,1,16387,4088,2,0
2708,1,16387,4088,1,0
2709,1,16387,4088,3,0
2710,1,16387,4088,2,1
2711,1,16387,4088,1,1
2712,1,16387,4088,1,0
2713,1,16387,4088,2,0
2714,1,16387,4088,1,1
2715,1,16387,4088,4,1
2716,1,16387,4088,2,0
2717,1,16387,4088,2,0
2718,1,255242,5961,2,0
2719,1,255242,5961,2,0
2720,1,255242,5961,3,1
2721,1,245345,2663,2,0
2722,1,245345,2663,2,0
2723,1,245345,2663,3,0
2724,1,390959,93,4,2
2725,1,390959,93,3,0
2726,1,390959,93,1,1
2727,1,390959,93,4,1
2728,1,390959,93,3,1
2729,1,390959,93,3,1
2730,1,122103,2995,3,1
2731,1,122103,2995,3,2
2732,1,122103,2995,2,0
2733,1,27021,3486,1,1
2734,1,27021,3486,2,1
2735,1,27021,3486,3,2
2736,1,27021,3486,3,0
2737,1,27021,3486,2,2
2738,1,27021,3486,2,1
2739,1,27021,3486,2,1
2740,1,27021,3486,2,1
2741,1,27021,3486,2,0
2742,1,301801,3672,2,0
2743,1,301801,3672,3,0
2744,1,301801,3672,2,0
2745,1,301801,3672,2,2
2746,1,301801,3672,3,2
2747,1,301801,3672,3,0
2748,1,2814,2856,1,0
2749,1,2814,2856,2,0
2750,1,2814,2856,3,2
2751,1,2814,2856,3,0
2752,1,2814,2856,2,0
2753,1,2814,2856,2,1
2754,1,2814,2856,4,0
2755,1,2814,2856,2,1
2756,1,2814,2856,2,1
2757,1,2814,2856,2,0
2758,1,2814,2856,2,0
2759,1,2814,2856,2,0
2760,1,26023,3551,2,1
2761,1,26023,3551,3,1
2762,1,26023,3551,3,0
2763,1,26023,3551,2,0
2764,1,26023,3551,3,2
2765,1,26023,3551,2,1
2766,1,26023,3551,2,1
2767,1,26023,3551,4,1
2768,1,26023,3551,3,2
2769,1,149173,4727,3,0
2770,1,149173,4727,2,0
2771,1,149173,4727,3,0
2772,1,231987,5778,3,0
2773,1,231987,5778,3,0
2774,1,231987,5778,4,1
2775,1,311107,6204,3,1
2776,1,311107,6204,4,1
2777,1,311107,6204,3,0
2778,1,88002,6519,2,1
2779,1,88002,6519,4,1
2780,1,88002,6519,3,2
2781,1,121480,7403,4,0
2782,1,121480,7403,2,0
2783,1,121480,7403,3,0
2784,1,283076,7813,3,1
2785,1,283076,7813,3,1
2786,1,283076,7813,3,1
2787,1,374285,5850,3,1
2788,1,374285,5850,3,0
2789,1,374285,5850,2,1
2790,1,71113,4794,1,2
2791,1,71113,4794,4,2
2792,1,71113,4794,3,1
2793,1,174175,3642,1,0
2794,1,174175,3642,2,0
2795,1,174175,3642,3,1
2796,1,274179,6454,2,1
2797,1,274179,6454,2,0
2798,1,274179,6454,4,1
2799,1,316270,830,1,0
2800,1,316270,830,2,1
2801,1,316270,830,3,0
2802,1,130104,972,2,0
2803,1,130104,972,2,1
2804,1,130104,972,3,1
2805,1,284639,3880,2,0
2806,1,284639,3880,2,0
2807,1,284639,3880,2,2
2808,1,47478,5225,3,0
2809,1,47478,5225,3,1
2810,1,47478,5225,4,0
2811,1,47478,5225,3,0
2812,1,47478,5225,2,1
2813,1,47478,5225,3,0
2814,1,47478,5225,3,2
2815,1,47478,5225,2,1
2816,1,47478,5225,3,0
2817,1,238590,5490,2,0
2818,1,238590,5490,2,0
2819,1,238590,5490,2,1
2820,1,42978,2236,3,0
2821,1,42978,2236,1,2
2822,1,42978,2236,4,2
2823,1,42978,2236,2,1
2824,1,42978,2236,2,0
2825,1,42978,2236,2,0
2826,1,42978,2236,3,0
2827,1,42978,2236,3,0
2828,1,42978,2236,2,1
2829,1,32859,2593,1,0
2830,1,32859,2593,1,0
2831,1,32859,2593,4,1
2832,1,32859,2593,1,1
2833,1,32859,2593,3,0
2834,1,32859,2593,2,1
2835,1,32859,2593,3,0
2836,1,32859,2593,2,2
2837,1,32859,2593,2,1
2838,1,32859,2593,2,2
2839,1,32859,2593,3,0
2840,1,32859,2593,3,0
2841,1,369234,6191,3,2
2842,1,369234,6191,3,0
2843,1,369234,6191,1,2
2844,1,314849,261,2,2
2845,1,314849,261,2,0
2846,1,314849,261,3,1
2847,1,314849,261,3,2
2848,1,314849,261,3,0
2849,1,314849,261,2,1
2850,1,344765,339,2,0
2851,1,344765,339,3,0
2852,1,344765,339,3,1
2853,1,344765,339,3,0
2854,1,344765,339,3,1
2855,1,344765,339,3,0
2856,1,372427,4239,3,0
2857,1,372427,4239,3,0
2858,1,372427,4239,3,0
2859,1,372427,4239,3,1
2860,1,372427,4239,2,0
2861,1,372427,4239,2,0
2862,1,372427,4239,3,0
2863,1,372427,4239,3,2
2864,1,372427,4239,4,2
2865,1,413571,6802,2,2
2866,1,413571,6802,4,0
2867,1,413571,6802,2,2
2868,1,363535,2249,3,0
2869,1,363535,2249,3,0
2870,1,363535,2249,4,0
2871,1,363535,2249,2,1
2872,1,363535,2249,4,0
2873,1,363535,2249,3,0
2874,1,52411,3172,2,1
2875,1,52411,3172,3,0
2876,1,52411,3172,3,1
2877,1,355926,2420,3,1
2878,1,355926,2420,3,1
2879,1,355926,2420,3,0
2880,1,355926,2420,2,0
2881,1,355926,2420,2,0
2882,1,355926,2420,3,0
2883,1,271965,4068,3,2
2884,1,271965,4068,3,1
2885,1,271965,4068,2,0
2886,1,70226,5542,4,1
2887,1,70226,5542,3,0
2888,1,70226,5542,3,0
2889,1,26718,1385,2,0
2890,1,26718,1385,3,0
2891,1,26718,1385,4,0
2892,1,26718,1385,3,0
2893,1,26718,1385,2,0
2894,1,26718,1385,3,0
2895,1,26718,1385,3,1
2896,1,26718,1385,3,0
2897,1,26718,1385,3,0
2898,1,26718,1385,2,1
2899,1,26718,1385,3,1
2900,1,26718,1385,3,0
2901,1,11927,212,4,0
2902,1,11927,212,3,1
2903,1,11927,212,2,1
2904,1,11927,212,3,0
2905,1,11927,212,4,0
2906,1,11927,212,2,0
2907,1,211405,2267,2,0
2908,1,211405,2267,2,1
2909,1,211405,2267,2,0
2910,1,368302,5241,2,0
2911,1,368302,5241,3,2
2912,1,368302,5241,1,0
2913,1,131372,788,3,2
2914,1,131372,788,1,1
2915,1,131372,788,2,0
2916,1,361025,6537,2,0
2917,1,361025,6537,4,1
2918,1,361025,6537,1,1
2919,1,17794,2134,4,1
2920,1,17794,2134,2,0
2921,1,17794,2134,2,0
2922,1,17794,2134,3,2
2923,1,17794,2134,3,0
2924,1,17794,2134,2,0
2925,1,17794,2134,4,1
2926,1,17794,2134,3,0
2927,1,17794,2134,2,1
2928,1,406570,7934,3,0
2929,1,406570,7934,2,1
2930,1,406570,7934,4,1
2931,1,413412,649,3,0
2932,1,413412,649,3,0
2933,1,413412,649,3,0
2934,1,92622,7594,2,0
2935,1,92622,7594,1,0
2936,1,92622,7594,3,0
2937,1,102497,7169,2,0
2938,1,102497,7169,2,2
2939,1,102497,7169,3,1
2940,1,10403,1429,3,1
2941,1,10403,1429,3,2
2942,1,10403,1429,3,0
2943,1,10403,1429,2,1
2944,1,10403,1429,2,0
2945,1,10403,1429,3,1
2946,1,10403,1429,2,1
2947,1,10403,1429,1,1
2948,1,10403,1429,2,1
2949,1,10403,1429,3,2
2950,1,10403,1429,2,0
2951,1,10403,1429,3,0
2952,1,401659,7261,3,2
2953,1,401659,7261,2,2
2954,1,401659,7261,3,1
2955,1,26447,2417,3,2
2956,1,26447,2417,3,0
2957,1,26447,2417,3,0
2958,1,26447,2417,2,1
2959,1,26447,2417,1,0
2960,1,26447,2417,2,0
2961,1,47203,7001,3,1
2962,1,47203,7001,2,0
2963,1,47203,7001,1,1
2964,1,47203,7001,1,1
2965,1,47203,7001,4,1
2966,1,47203,7001,3,0
2967,1,47203,7001,2,1
2968,1,47203,7001,1,0
2969,1,47203,7001,2,1
2970,1,325406,4134,2,0
2971,1,325406,4134,1,1
2972,1,325406,4134,2,1
2973,1,337969,7576,3,0
2974,1,337969,7576,3,0
2975,1,337969,7576,1,1
2976,1,337969,7576,1,0
2977,1,337969,7576,3,1
2978,1,337969,7576,3,0
2979,1,10540,6167,1,0
2980,1,10540,6167,2,0
2981,1,10540,6167,3,1
2982,1,10540,6167,2,0
2983,1,10540,6167,2,0
2984,1,10540,6167,2,0
2985,1,10540,6167,2,2
2986,1,10540,6167,2,0
2987,1,10540,6167,1,0
2988,1,125259,6198,3,0
2989,1,125259,6198,2,1
2990,1,125259,6198,3,0
2991,1,73383,2412,1,0
2992,1,73383,2412,2,0
2993,1,73383,2412,3,1
2994,1,19041,4214,2,0
2995,1,19041,4214,3,1
2996,1,19041,4214,2,1
2997,1,19041,4214,2,0
2998,1,19041,4214,2,0
2999,1,19041,4214,2,0
3000,1,19041,4214,2,0
3001,1,19041,4214,2,1
3002,1,19041,4214,4,1
3003,1,243627,6587,2,0
3004,1,243627,6587,3,2
3005,1,243627,6587,3,1
3006,1,340294,525,2,1
3007,1,340294,525,1,0
3008,1,340294,525,3,1
3009,1,340294,525,1,0
3010,1,340294,525,2,0
3011,1,340294,525,1,0
3012,1,301086,2063,2,0
3013,1,301086,2063,2,0
3014,1,301086,2063,2,0
3015,1,52433,5148,2,0
3016,1,52433,5148,1,0
3017,1,52433,5148,2,0
3018,1,30456,2728,3,0
3019,1,30456,2728,2,2
3020,1,30456,2728,1,2
3021,1,30456,2728,2,1
3022,1,30456,2728,3,0
3023,1,30456,2728,2,1
3024,1,39647,2235,3,0
3025,1,39647,2235,2,1
3026,1,39647,2235,2,0
3027,1,39647,2235,4,0
3028,1,39647,2235,3,0
3029,1,39647,2235,2,2
3030,1,178683,1345,3,0
3031,1,178683,1345,3,1
3032,1,178683,1345,1,0
3033,1,40378,4170,2,0
3034,1,40378,4170,4,1
3035,1,40378,4170,3,1
3036,1,40378,4170,2,0
3037,1,40378,4170,1,1
3038,1,40378,4170,3,0
3039,1,40378,4170,3,0
3040,1,40378,4170,1,0
3041,1,40378,4170,3,0
3042,1,40378,4170,1,1
3043,1,40378,4170,2,1
3044,1,40378,4170,3,0
3045,1,40378,4170,4,1
3046,1,40378,4170,4,0
3047,1,40378,4170,3,2
3048,1,40378,4170,3,0
3049,1,40378,4170,2,0
3050,1,40378,4170,1,0
3051,1,258108,5113,4,1
3052,1,258108,5113,2,0
3053,1,258108,5113,4,2
3054,1,269571,344,2,0
3055,1,269571,344,2,2
3056,1,269571,344,2,1
3057,1,31890,1616,1,0
3058,1,31890,1616,1,0
3059,1,31890,1616,4,1
3060,1,31890,1616,1,1
3061,1,31890,1616,1,0
3062,1,31890,1616,2,1
3063,1,135498,3919,2,0
3064,1,135498,3919,2,1
3065,1,135498,3919,1,0
3066,1,115360,4161,3,0
3067,1,115360,4161,3,0
3068,1,115360,4161,3,1
3069,1,311322,4470,3,0
3070,1,311322,4470,2,0
3071,1,311322,4470,2,0
3072,1,47013,3626,4,0
3073,1,47013,3626,3,0
3074,1,47013,3626,2,0
3075,1,47013,3626,3,0
3076,1,47013,3626,3,0
3077,1,47013,3626,3,0
3078,1,65218,2176,2,1
3079,1,65218,2176,1,0
3080,1,65218,2176,4,1
3081,1,172031,7912,3,1
3082,1,172031,7912,3,0
3083,1,172031,7912,2,0
3084,1,68391,680,4,1
3085,1,68391,680,4,1
3086,1,68391,680,3,0
3087,1,81315,7911,3,0
3088,1,81315,7911,2,0
3089,1,81315,7911,2,0
3090,1,238185,6555,2,0
3091,1,238185,6555,1,1
3092,1,238185,6555,2,2
3093,1,166871,6192,2,1
3094,1,166871,6192,2,0
3095,1,166871,6192,4,0
3096,1,366627,2019,1,0
3097,1,366627,2019,3,2
3098,1,366627,2019,3,1
3099,1,366627,2019,3,2
3100,1,366627,2019,2,0
3101,1,366627,2019,2,0
3102,1,32457,5949,2,0
3103,1,32457,5949,3,0
3104,1,32457,5949,2,0
3105,1,32457,5949,2,1
3106,1,32457,5949,3,1
3107,1,32457,5949,2,0
3108,1,32457,5949,4,0
3109,1,32457,5949,3,0
3110,1,32457,5949,2,1
3111,1,119654,4457,3,0
3112,1,119654,4457,4,0
3113,1,119654,4457,3,0
3114,1,375730,6850,3,0
3115,1,375730,6850,4,0
3116,1,375730,6850,1,1
3117,1,375730,6850,3,2
3118,1,375730,6850,2,2
3119,1,375730,6850,3,0
3120,1,381325,7721,3,0
3121,1,381325,7721,3,0
3122,1,381325,7721,1,0
3123,1,43255,7917,4,0
3124,1,43255,7917,3,1
3125,1,43255,7917,2,0
3126,1,240257,698,2,1
3127,1,240257,698,2,0
3128,1,240257,698,2,0
3129,1,349761,2152,2,0
3130,1,349761,2152,1,0
3131,1,349761,2152,2,1
3132,1,60177,6912,3,0
3133,1,60177,6912,2,1
3134,1,60177,6912,1,0
3135,1,368967,4964,3,0
3136,1,368967,4964,2,2
3137,1,368967,4964,2,0
3138,1,244560,6421,2,0
3139,1,244560,6421,3,0
3140,1,244560,6421,2,1
3141,1,29378,5418,2,2
3142,1,29378,5418,1,0
3143,1,29378,5418,2,0
3144,1,29378,5418,3,1
3145,1,29378,5418,2,0
3146,1,29378,5418,3,0
3147,1,29378,5418,2,0
3148,1,29378,5418,2,1
3149,1,29378,5418,2,2
3150,1,175131,2153,1,1
3151,1,175131,2153,2,1
3152,1,175131,2153,3,0
3153,1,309385,1831,3,1
3154,1,309385,1831,2,0
3155,1,309385,1831,4,2
3156,1,309385,1831,2,1
3157,1,309385,1831,4,1
3158,1,309385,1831,2,1
3159,1,395233,47,2,1
3160,1,395233,47,2,0
3161,1,395233,47,3,2
3162,1,31118,4636,2,0
3163,1,31118,4636,2,2
3164,1,31118,4636,3,1
3165,1,352962,1970,2,1
3166,1,352962,1970,3,0
3167,1,352962,1970,2,1
3168,1,352962,1970,3,0
3169,1,352962,1970,3,0
3170,1,352962,1970,3,2
3171,1,352962,1970,2,2
3172,1,352962,1970,2,1
3173,1,352962,1970,3,0
3174,1,365955,866,3,0
3175,1,365955,866,2,0
3176,1,365955,866,3,2
3177,1,241673,1621,3,1
3178,1,241673,1621,2,0
3179,1,241673,1621,4,1
3180,1,382723,5816,2,0
3181,1,382723,5816,2,0
3182,1,382723,5816,1,2
3183,1,382723,5816,4,1
3184,1,382723,5816,3,0
3185,1,382723,5816,3,1
3186,1,311418,3853,2,0
3187,1,311418,3853,2,0
3188,1,311418,3853,2,0
3189,1,246180,1451,3,0
3190,1,246180,1451,2,0
3191,1,246180,1451,1,0
3192,1,378002,4273,2,1
3193,1,378002,4273,2,0
3194,1,378002,4273,2,2
3195,1,378002,4273,3,0
